1682   1.9601494e-01
  -1.3881766e+00  -1.0515029e+00   1.5404579e+00
  -1.2765825e+00  -1.1844955e+00   1.5404579e+00
  -1.1523012e+00  -1.3057160e+00   1.5404579e+00
  -1.0165679e+00  -1.4139598e+00   1.5404579e+00
  -8.7073138e-01  -1.5081510e+00   1.5404579e+00
  -7.1624117e-01  -1.5873535e+00   1.5404579e+00
  -5.5463264e-01  -1.6507802e+00   1.5404579e+00
  -3.8751192e-01  -1.6978006e+00   1.5404579e+00
  -2.1653993e-01  -1.7279476e+00   1.5404579e+00
  -4.3415871e-02  -1.7409215e+00   1.5404579e+00
   1.3013967e-01  -1.7365933e+00   1.5404579e+00
   3.0240183e-01  -1.7150060e+00   1.5404579e+00
   4.7165859e-01  -1.6763743e+00   1.5404579e+00
   6.3622779e-01  -1.6210820e+00   1.5404579e+00
   7.9447387e-01  -1.5496786e+00   1.5404579e+00
   9.4482411e-01  -1.4628739e+00   1.5404579e+00
   1.0857843e+00  -1.3615304e+00   1.5404579e+00
   1.2159534e+00  -1.2466555e+00   1.5404579e+00
   1.3340379e+00  -1.1193907e+00   1.5404579e+00
   1.4388641e+00  -9.8100090e-01   1.5404579e+00
   1.5293902e+00  -8.3286149e-01   1.5404579e+00
   1.6047165e+00  -6.7644473e-01   1.5404579e+00
   1.6640944e+00  -5.1330516e-01   1.5404579e+00
   1.7069339e+00  -3.4506413e-01   1.5404579e+00
   1.7328090e+00  -1.7339370e-01   1.5404579e+00
   1.6085103e+00   0.0000000e+00   1.6545921e+00
   1.5990811e+00   1.7391055e-01   1.6545921e+00
   1.5709042e+00   3.4578216e-01   1.6545921e+00
   1.5243099e+00   5.1359979e-01   1.6545921e+00
   1.4598444e+00   6.7539593e-01   1.6545921e+00
   1.3782636e+00   8.2927367e-01   1.6545921e+00
   1.2805239e+00   9.7342894e-01   1.6545921e+00
   1.1677712e+00   1.1061716e+00   1.6545921e+00
   1.0413275e+00   1.2259455e+00   1.6545921e+00
   9.0267515e-01   1.3313462e+00   1.6545921e+00
   7.5343978e-01   1.4211382e+00   1.6545921e+00
   5.9537102e-01   1.4942686e+00   1.6545921e+00
   4.3032208e-01   1.5498801e+00   1.6545921e+00
   2.6022800e-01   1.5873206e+00   1.6545921e+00
   8.7082990e-02   1.6061512e+00   1.6545921e+00
  -8.7082990e-02   1.6061512e+00   1.6545921e+00
  -2.6022800e-01   1.5873206e+00   1.6545921e+00
  -4.3032208e-01   1.5498801e+00   1.6545921e+00
  -5.9537102e-01   1.4942686e+00   1.6545921e+00
  -7.5343978e-01   1.4211382e+00   1.6545921e+00
  -9.0267515e-01   1.3313462e+00   1.6545921e+00
  -1.0413275e+00   1.2259455e+00   1.6545921e+00
  -1.1677712e+00   1.1061716e+00   1.6545921e+00
  -1.2805239e+00   9.7342894e-01   1.6545921e+00
  -1.3782636e+00   8.2927367e-01   1.6545921e+00
  -1.4598444e+00   6.7539593e-01   1.6545921e+00
  -1.5243099e+00   5.1359979e-01   1.6545921e+00
  -1.5709042e+00   3.4578216e-01   1.6545921e+00
  -1.5990811e+00   1.7391055e-01   1.6545921e+00
  -1.6085103e+00   1.9697919e-16   1.6545921e+00
  -1.5990811e+00  -1.7391055e-01   1.6545921e+00
  -1.5709042e+00  -3.4578216e-01   1.6545921e+00
  -1.5243099e+00  -5.1359979e-01   1.6545921e+00
  -1.4598444e+00  -6.7539593e-01   1.6545921e+00
  -1.3782636e+00  -8.2927367e-01   1.6545921e+00
  -1.2805239e+00  -9.7342894e-01   1.6545921e+00
  -1.1677712e+00  -1.1061716e+00   1.6545921e+00
  -1.0413275e+00  -1.2259455e+00   1.6545921e+00
  -9.0267515e-01  -1.3313462e+00   1.6545921e+00
  -7.5343978e-01  -1.4211382e+00   1.6545921e+00
  -5.9537102e-01  -1.4942686e+00   1.6545921e+00
  -4.3032208e-01  -1.5498801e+00   1.6545921e+00
  -2.6022800e-01  -1.5873206e+00   1.6545921e+00
  -8.7082990e-02  -1.6061512e+00   1.6545921e+00
   8.7082990e-02  -1.6061512e+00   1.6545921e+00
   2.6022800e-01  -1.5873206e+00   1.6545921e+00
   4.3032208e-01  -1.5498801e+00   1.6545921e+00
   5.9537102e-01  -1.4942686e+00   1.6545921e+00
   7.5343978e-01  -1.4211382e+00   1.6545921e+00
   9.0267515e-01  -1.3313462e+00   1.6545921e+00
   1.0413275e+00  -1.2259455e+00   1.6545921e+00
   1.1677712e+00  -1.1061716e+00   1.6545921e+00
   1.2805239e+00  -9.7342894e-01   1.6545921e+00
   1.3782636e+00  -8.2927367e-01   1.6545921e+00
   1.4598444e+00  -6.7539593e-01   1.6545921e+00
   1.5243099e+00  -5.1359979e-01   1.6545921e+00
   1.5709042e+00  -3.4578216e-01   1.6545921e+00
   1.5990811e+00  -1.7391055e-01   1.6545921e+00
   1.4648639e+00   0.0000000e+00   1.7550161e+00
   1.4545822e+00   1.7325410e-01   1.7550161e+00
   1.4238813e+00   3.4407609e-01   1.7550161e+00
   1.3731922e+00   5.1006801e-01   1.7550161e+00
   1.3032266e+00   6.6889969e-01   1.7550161e+00
   1.2149664e+00   8.1834148e-01   1.7550161e+00
   1.1096509e+00   9.5629556e-01   1.7550161e+00
   9.8875823e-01   1.0808253e+00   1.7550161e+00
   8.5398560e-01   1.1901827e+00   1.7550161e+00
   7.0722487e-01   1.2828325e+00   1.7550161e+00
   5.5053626e-01   1.3574742e+00   1.7550161e+00
   3.8611932e-01   1.4130598e+00   1.7550161e+00
   2.1628212e-01   1.4488093e+00   1.7550161e+00
   4.3408792e-02   1.4642206e+00   1.7550161e+00
  -1.3007390e-01   1.4590775e+00   1.7550161e+00
  -3.0173064e-01   1.4334521e+00   1.7550161e+00
  -4.6915175e-01   1.3877042e+00   1.7550161e+00
  -6.2998699e-01   1.3224760e+00   1.7550161e+00
  -7.8197860e-01   1.2386831e+00   1.7550161e+00
  -9.2299294e-01   1.1375018e+00   1.7550161e+00
  -1.0510505e+00   1.0203525e+00   1.7550161e+00
  -1.1643536e+00   8.8887963e-01   1.7550161e+00
  -1.2613117e+00   7.4492888e-01   1.7550161e+00
  -1.3405638e+00   5.9052096e-01   1.7550161e+00
  -1.4009973e+00   4.2782342e-01   1.7550161e+00
  -1.4417638e+00   2.5912018e-01   1.7550161e+00
  -1.4622912e+00   8.6779457e-02   1.7550161e+00
  -1.4622912e+00  -8.6779457e-02   1.7550161e+00
  -1.4417638e+00  -2.5912018e-01   1.7550161e+00
  -1.4009973e+00  -4.2782342e-01   1.7550161e+00
  -1.3405638e+00  -5.9052096e-01   1.7550161e+00
  -1.2613117e+00  -7.4492888e-01   1.7550161e+00
  -1.1643536e+00  -8.8887963e-01   1.7550161e+00
  -1.0510505e+00  -1.0203525e+00   1.7550161e+00
  -9.2299294e-01  -1.1375018e+00   1.7550161e+00
  -7.8197860e-01  -1.2386831e+00   1.7550161e+00
  -6.2998699e-01  -1.3224760e+00   1.7550161e+00
  -4.6915175e-01  -1.3877042e+00   1.7550161e+00
  -3.0173064e-01  -1.4334521e+00   1.7550161e+00
  -1.3007390e-01  -1.4590775e+00   1.7550161e+00
   4.3408792e-02  -1.4642206e+00   1.7550161e+00
   2.1628212e-01  -1.4488093e+00   1.7550161e+00
   3.8611932e-01  -1.4130598e+00   1.7550161e+00
   5.5053626e-01  -1.3574742e+00   1.7550161e+00
   7.0722487e-01  -1.2828325e+00   1.7550161e+00
   8.5398560e-01  -1.1901827e+00   1.7550161e+00
   9.8875823e-01  -1.0808253e+00   1.7550161e+00
   1.1096509e+00  -9.5629556e-01   1.7550161e+00
   1.2149664e+00  -8.1834148e-01   1.7550161e+00
   1.3032266e+00  -6.6889969e-01   1.7550161e+00
   1.3731922e+00  -5.1006801e-01   1.7550161e+00
   1.4238813e+00  -3.4407609e-01   1.7550161e+00
   1.4545822e+00  -1.7325410e-01   1.7550161e+00
   1.3142350e+00   0.0000000e+00   1.8446718e+00
   1.3029916e+00   1.7154209e-01   1.8446718e+00
   1.2694535e+00   3.4014905e-01   1.8446718e+00
   1.2141948e+00   5.0293597e-01   1.8446718e+00
   1.1381609e+00   6.5711751e-01   1.8446718e+00
   1.0426527e+00   8.0005559e-01   1.8446718e+00
   9.2930449e-01   9.2930449e-01   1.8446718e+00
   8.0005559e-01   1.0426527e+00   1.8446718e+00
   6.5711751e-01   1.1381609e+00   1.8446718e+00
   5.0293597e-01   1.2141948e+00   1.8446718e+00
   3.4014905e-01   1.2694535e+00   1.8446718e+00
   1.7154209e-01   1.3029916e+00   1.8446718e+00
   8.0471028e-17   1.3142350e+00   1.8446718e+00
  -1.7154209e-01   1.3029916e+00   1.8446718e+00
  -3.4014905e-01   1.2694535e+00   1.8446718e+00
  -5.0293597e-01   1.2141948e+00   1.8446718e+00
  -6.5711751e-01   1.1381609e+00   1.8446718e+00
  -8.0005559e-01   1.0426527e+00   1.8446718e+00
  -9.2930449e-01   9.2930449e-01   1.8446718e+00
  -1.0426527e+00   8.0005559e-01   1.8446718e+00
  -1.1381609e+00   6.5711751e-01   1.8446718e+00
  -1.2141948e+00   5.0293597e-01   1.8446718e+00
  -1.2694535e+00   3.4014905e-01   1.8446718e+00
  -1.3029916e+00   1.7154209e-01   1.8446718e+00
  -1.3142350e+00   1.6094206e-16   1.8446718e+00
  -1.3029916e+00  -1.7154209e-01   1.8446718e+00
  -1.2694535e+00  -3.4014905e-01   1.8446718e+00
  -1.2141948e+00  -5.0293597e-01   1.8446718e+00
  -1.1381609e+00  -6.5711751e-01   1.8446718e+00
  -1.0426527e+00  -8.0005559e-01   1.8446718e+00
  -9.2930449e-01  -9.2930449e-01   1.8446718e+00
  -8.0005559e-01  -1.0426527e+00   1.8446718e+00
  -6.5711751e-01  -1.1381609e+00   1.8446718e+00
  -5.0293597e-01  -1.2141948e+00   1.8446718e+00
  -3.4014905e-01  -1.2694535e+00   1.8446718e+00
  -1.7154209e-01  -1.3029916e+00   1.8446718e+00
  -2.4141308e-16  -1.3142350e+00   1.8446718e+00
   1.7154209e-01  -1.3029916e+00   1.8446718e+00
   3.4014905e-01  -1.2694535e+00   1.8446718e+00
   5.0293597e-01  -1.2141948e+00   1.8446718e+00
   6.5711751e-01  -1.1381609e+00   1.8446718e+00
   8.0005559e-01  -1.0426527e+00   1.8446718e+00
   9.2930449e-01  -9.2930449e-01   1.8446718e+00
   1.0426527e+00  -8.0005559e-01   1.8446718e+00
   1.1381609e+00  -6.5711751e-01   1.8446718e+00
   1.2141948e+00  -5.0293597e-01   1.8446718e+00
   1.2694535e+00  -3.4014905e-01   1.8446718e+00
   1.3029916e+00  -1.7154209e-01   1.8446718e+00
   1.1588256e+00   0.0000000e+00   1.9257843e+00
   1.1458825e+00   1.7271400e-01   1.9257843e+00
   1.1073423e+00   3.4156985e-01   1.9257843e+00
   1.0440658e+00   5.0279560e-01   1.9257843e+00
   9.5746667e-01   6.5278972e-01   1.9257843e+00
   8.4947930e-01   7.8820160e-01   1.9257843e+00
   7.2251596e-01   9.0600636e-01   1.9257843e+00
   5.7941282e-01   1.0035724e+00   1.9257843e+00
   4.2336654e-01   1.0787204e+00   1.9257843e+00
   2.5786296e-01   1.1297715e+00   1.9257843e+00
   8.6599148e-02   1.1555853e+00   1.9257843e+00
  -8.6599148e-02   1.1555853e+00   1.9257843e+00
  -2.5786296e-01   1.1297715e+00   1.9257843e+00
  -4.2336654e-01   1.0787204e+00   1.9257843e+00
  -5.7941282e-01   1.0035724e+00   1.9257843e+00
  -7.2251596e-01   9.0600636e-01   1.9257843e+00
  -8.4947930e-01   7.8820160e-01   1.9257843e+00
  -9.5746667e-01   6.5278972e-01   1.9257843e+00
  -1.0440658e+00   5.0279560e-01   1.9257843e+00
  -1.1073423e+00   3.4156985e-01   1.9257843e+00
  -1.1458825e+00   1.7271400e-01   1.9257843e+00
  -1.1588256e+00   1.4191052e-16   1.9257843e+00
  -1.1458825e+00  -1.7271400e-01   1.9257843e+00
  -1.1073423e+00  -3.4156985e-01   1.9257843e+00
  -1.0440658e+00  -5.0279560e-01   1.9257843e+00
  -9.5746667e-01  -6.5278972e-01   1.9257843e+00
  -8.4947930e-01  -7.8820160e-01   1.9257843e+00
  -7.2251596e-01  -9.0600636e-01   1.9257843e+00
  -5.7941282e-01  -1.0035724e+00   1.9257843e+00
  -4.2336654e-01  -1.0787204e+00   1.9257843e+00
  -2.5786296e-01  -1.1297715e+00   1.9257843e+00
  -8.6599148e-02  -1.1555853e+00   1.9257843e+00
   8.6599148e-02  -1.1555853e+00   1.9257843e+00
   2.5786296e-01  -1.1297715e+00   1.9257843e+00
   4.2336654e-01  -1.0787204e+00   1.9257843e+00
   5.7941282e-01  -1.0035724e+00   1.9257843e+00
   7.2251596e-01  -9.0600636e-01   1.9257843e+00
   8.4947930e-01  -7.8820160e-01   1.9257843e+00
   9.5746667e-01  -6.5278972e-01   1.9257843e+00
   1.0440658e+00  -5.0279560e-01   1.9257843e+00
   1.1073423e+00  -3.4156985e-01   1.9257843e+00
   1.1458825e+00  -1.7271400e-01   1.9257843e+00
   1.0000000e+00   0.0000000e+00   2.0000000e+00
   9.8480775e-01   1.7364818e-01   2.0000000e+00
   9.3969262e-01   3.4202014e-01   2.0000000e+00
   8.6602540e-01   5.0000000e-01   2.0000000e+00
   7.6604444e-01   6.4278761e-01   2.0000000e+00
   6.4278761e-01   7.6604444e-01   2.0000000e+00
   5.0000000e-01   8.6602540e-01   2.0000000e+00
   3.4202014e-01   9.3969262e-01   2.0000000e+00
   1.7364818e-01   9.8480775e-01   2.0000000e+00
   6.1230318e-17   1.0000000e+00   2.0000000e+00
  -1.7364818e-01   9.8480775e-01   2.0000000e+00
  -3.4202014e-01   9.3969262e-01   2.0000000e+00
  -5.0000000e-01   8.6602540e-01   2.0000000e+00
  -6.4278761e-01   7.6604444e-01   2.0000000e+00
  -7.6604444e-01   6.4278761e-01   2.0000000e+00
  -8.6602540e-01   5.0000000e-01   2.0000000e+00
  -9.3969262e-01   3.4202014e-01   2.0000000e+00
  -9.8480775e-01   1.7364818e-01   2.0000000e+00
  -1.0000000e+00   1.2246064e-16   2.0000000e+00
  -9.8480775e-01  -1.7364818e-01   2.0000000e+00
  -9.3969262e-01  -3.4202014e-01   2.0000000e+00
  -8.6602540e-01  -5.0000000e-01   2.0000000e+00
  -7.6604444e-01  -6.4278761e-01   2.0000000e+00
  -6.4278761e-01  -7.6604444e-01   2.0000000e+00
  -5.0000000e-01  -8.6602540e-01   2.0000000e+00
  -3.4202014e-01  -9.3969262e-01   2.0000000e+00
  -1.7364818e-01  -9.8480775e-01   2.0000000e+00
  -1.8369095e-16  -1.0000000e+00   2.0000000e+00
   1.7364818e-01  -9.8480775e-01   2.0000000e+00
   3.4202014e-01  -9.3969262e-01   2.0000000e+00
   5.0000000e-01  -8.6602540e-01   2.0000000e+00
   6.4278761e-01  -7.6604444e-01   2.0000000e+00
   7.6604444e-01  -6.4278761e-01   2.0000000e+00
   8.6602540e-01  -5.0000000e-01   2.0000000e+00
   9.3969262e-01  -3.4202014e-01   2.0000000e+00
   9.8480775e-01  -1.7364818e-01   2.0000000e+00

   4.0613847e-01   0.0000000e+00   9.1381155e-01
   4.0459299e-01   3.5397300e-02   9.1381155e-01
   3.9996831e-01   7.0525205e-02   9.1381155e-01
   3.9229963e-01   1.0511637e-01   9.1381155e-01
   3.8164532e-01   1.3890754e-01   9.1381155e-01
   3.6808645e-01   1.7164153e-01   9.1381155e-01
   3.5172623e-01   2.0306923e-01   9.1381155e-01
   3.3268915e-01   2.3295145e-01   9.1381155e-01
   3.1112012e-01   2.6106077e-01   9.1381155e-01
   2.8718326e-01   2.8718326e-01   9.1381155e-01
   2.6106077e-01   3.1112012e-01   9.1381155e-01
   2.3295145e-01   3.3268915e-01   9.1381155e-01
   2.0306923e-01   3.5172623e-01   9.1381155e-01
   1.7164153e-01   3.6808645e-01   9.1381155e-01
   1.3890754e-01   3.8164532e-01   9.1381155e-01
   1.0511637e-01   3.9229963e-01   9.1381155e-01
   7.0525205e-02   3.9996831e-01   9.1381155e-01
   3.5397300e-02   4.0459299e-01   9.1381155e-01
   2.4867987e-17   4.0613847e-01   9.1381155e-01
  -3.5397300e-02   4.0459299e-01   9.1381155e-01
  -7.0525205e-02   3.9996831e-01   9.1381155e-01
  -1.0511637e-01   3.9229963e-01   9.1381155e-01
  -1.3890754e-01   3.8164532e-01   9.1381155e-01
  -1.7164153e-01   3.6808645e-01   9.1381155e-01
  -2.0306923e-01   3.5172623e-01   9.1381155e-01
  -2.3295145e-01   3.3268915e-01   9.1381155e-01
  -2.6106077e-01   3.1112012e-01   9.1381155e-01
  -2.8718326e-01   2.8718326e-01   9.1381155e-01
  -3.1112012e-01   2.6106077e-01   9.1381155e-01
  -3.3268915e-01   2.3295145e-01   9.1381155e-01
  -3.5172623e-01   2.0306923e-01   9.1381155e-01
  -3.6808645e-01   1.7164153e-01   9.1381155e-01
  -3.8164532e-01   1.3890754e-01   9.1381155e-01
  -3.9229963e-01   1.0511637e-01   9.1381155e-01
  -3.9996831e-01   7.0525205e-02   9.1381155e-01
  -4.0459299e-01   3.5397300e-02   9.1381155e-01
  -4.0613847e-01   4.9735975e-17   9.1381155e-01
  -4.0459299e-01  -3.5397300e-02   9.1381155e-01
  -3.9996831e-01  -7.0525205e-02   9.1381155e-01
  -3.9229963e-01  -1.0511637e-01   9.1381155e-01
  -3.8164532e-01  -1.3890754e-01   9.1381155e-01
  -3.6808645e-01  -1.7164153e-01   9.1381155e-01
  -3.5172623e-01  -2.0306923e-01   9.1381155e-01
  -3.3268915e-01  -2.3295145e-01   9.1381155e-01
  -3.1112012e-01  -2.6106077e-01   9.1381155e-01
  -2.8718326e-01  -2.8718326e-01   9.1381155e-01
  -2.6106077e-01  -3.1112012e-01   9.1381155e-01
  -2.3295145e-01  -3.3268915e-01   9.1381155e-01
  -2.0306923e-01  -3.5172623e-01   9.1381155e-01
  -1.7164153e-01  -3.6808645e-01   9.1381155e-01
  -1.3890754e-01  -3.8164532e-01   9.1381155e-01
  -1.0511637e-01  -3.9229963e-01   9.1381155e-01
  -7.0525205e-02  -3.9996831e-01   9.1381155e-01
  -3.5397300e-02  -4.0459299e-01   9.1381155e-01
  -7.4603962e-17  -4.0613847e-01   9.1381155e-01
   3.5397300e-02  -4.0459299e-01   9.1381155e-01
   7.0525205e-02  -3.9996831e-01   9.1381155e-01
   1.0511637e-01  -3.9229963e-01   9.1381155e-01
   1.3890754e-01  -3.8164532e-01   9.1381155e-01
   1.7164153e-01  -3.6808645e-01   9.1381155e-01
   2.0306923e-01  -3.5172623e-01   9.1381155e-01
   2.3295145e-01  -3.3268915e-01   9.1381155e-01
   2.6106077e-01  -3.1112012e-01   9.1381155e-01
   2.8718326e-01  -2.8718326e-01   9.1381155e-01
   3.1112012e-01  -2.6106077e-01   9.1381155e-01
   3.3268915e-01  -2.3295145e-01   9.1381155e-01
   3.5172623e-01  -2.0306923e-01   9.1381155e-01
   3.6808645e-01  -1.7164153e-01   9.1381155e-01
   3.8164532e-01  -1.3890754e-01   9.1381155e-01
   3.9229963e-01  -1.0511637e-01   9.1381155e-01
   3.9996831e-01  -7.0525205e-02   9.1381155e-01
   4.0459299e-01  -3.5397300e-02   9.1381155e-01
   4.4164311e-01   0.0000000e+00   8.9719082e-01
   4.3964332e-01   4.1980847e-02   8.9719082e-01
   4.3366204e-01   8.3581508e-02   8.9719082e-01
   4.2375346e-01   1.2442524e-01   8.9719082e-01
   4.1000730e-01   1.6414216e-01   8.9719082e-01
   3.9254805e-01   2.0237259e-01   8.9719082e-01
   3.7153383e-01   2.3877029e-01   8.9719082e-01
   3.4715493e-01   2.7300566e-01   8.9719082e-01
   3.1963215e-01   3.0476864e-01   8.9719082e-01
   2.8921473e-01   3.3377159e-01   8.9719082e-01
   2.5617814e-01   3.5975186e-01   8.9719082e-01
   2.2082156e-01   3.8247415e-01   8.9719082e-01
   1.8346518e-01   4.0173270e-01   8.9719082e-01
   1.4444731e-01   4.1735310e-01   8.9719082e-01
   1.0412131e-01   4.2919388e-01   8.9719082e-01
   6.2852368e-02   4.3714782e-01   8.9719082e-01
   2.1014225e-02   4.4114288e-01   8.9719082e-01
  -2.1014225e-02   4.4114288e-01   8.9719082e-01
  -6.2852368e-02   4.3714782e-01   8.9719082e-01
  -1.0412131e-01   4.2919388e-01   8.9719082e-01
  -1.4444731e-01   4.1735310e-01   8.9719082e-01
  -1.8346518e-01   4.0173270e-01   8.9719082e-01
  -2.2082156e-01   3.8247415e-01   8.9719082e-01
  -2.5617814e-01   3.5975186e-01   8.9719082e-01
  -2.8921473e-01   3.3377159e-01   8.9719082e-01
  -3.1963215e-01   3.0476864e-01   8.9719082e-01
  -3.4715493e-01   2.7300566e-01   8.9719082e-01
  -3.7153383e-01   2.3877029e-01   8.9719082e-01
  -3.9254805e-01   2.0237259e-01   8.9719082e-01
  -4.1000730e-01   1.6414216e-01   8.9719082e-01
  -4.2375346e-01   1.2442524e-01   8.9719082e-01
  -4.3366204e-01   8.3581508e-02   8.9719082e-01
  -4.3964332e-01   4.1980847e-02   8.9719082e-01
  -4.4164311e-01   5.4083896e-17   8.9719082e-01
  -4.3964332e-01  -4.1980847e-02   8.9719082e-01
  -4.3366204e-01  -8.3581508e-02   8.9719082e-01
  -4.2375346e-01  -1.2442524e-01   8.9719082e-01
  -4.1000730e-01  -1.6414216e-01   8.9719082e-01
  -3.9254805e-01  -2.0237259e-01   8.9719082e-01
  -3.7153383e-01  -2.3877029e-01   8.9719082e-01
  -3.4715493e-01  -2.7300566e-01   8.9719082e-01
  -3.1963215e-01  -3.0476864e-01   8.9719082e-01
  -2.8921473e-01  -3.3377159e-01   8.9719082e-01
  -2.5617814e-01  -3.5975186e-01   8.9719082e-01
  -2.2082156e-01  -3.8247415e-01   8.9719082e-01
  -1.8346518e-01  -4.0173270e-01   8.9719082e-01
  -1.4444731e-01  -4.1735310e-01   8.9719082e-01
  -1.0412131e-01  -4.2919388e-01   8.9719082e-01
  -6.2852368e-02  -4.3714782e-01   8.9719082e-01
  -2.1014225e-02  -4.4114288e-01   8.9719082e-01
   2.1014225e-02  -4.4114288e-01   8.9719082e-01
   6.2852368e-02  -4.3714782e-01   8.9719082e-01
   1.0412131e-01  -4.2919388e-01   8.9719082e-01
   1.4444731e-01  -4.1735310e-01   8.9719082e-01
   1.8346518e-01  -4.0173270e-01   8.9719082e-01
   2.2082156e-01  -3.8247415e-01   8.9719082e-01
   2.5617814e-01  -3.5975186e-01   8.9719082e-01
   2.8921473e-01  -3.3377159e-01   8.9719082e-01
   3.1963215e-01  -3.0476864e-01   8.9719082e-01
   3.4715493e-01  -2.7300566e-01   8.9719082e-01
   3.7153383e-01  -2.3877029e-01   8.9719082e-01
   3.9254805e-01  -2.0237259e-01   8.9719082e-01
   4.1000730e-01  -1.6414216e-01   8.9719082e-01
   4.2375346e-01  -1.2442524e-01   8.9719082e-01
   4.3366204e-01  -8.3581508e-02   8.9719082e-01
   4.3964332e-01  -4.1980847e-02   8.9719082e-01
   4.8520812e-01   0.0000000e+00   8.7439870e-01
   4.8263645e-01   4.9889582e-02   8.7439870e-01
   4.7494872e-01   9.9250323e-02   8.7439870e-01
   4.6222642e-01   1.4755898e-01   8.7439870e-01
   4.4460440e-01   1.9430349e-01   8.7439870e-01
   4.2226946e-01   2.3898832e-01   8.7439870e-01
   3.9545836e-01   2.8113982e-01   8.7439870e-01
   3.6445531e-01   3.2031117e-01   8.7439870e-01
   3.2958894e-01   3.5608714e-01   8.7439870e-01
   2.9122884e-01   3.8808849e-01   8.7439870e-01
   2.4978165e-01   4.1597602e-01   8.7439870e-01
   2.0568670e-01   4.3945409e-01   8.7439870e-01
   1.5941143e-01   4.5827384e-01   8.7439870e-01
   1.1144636e-01   4.7223577e-01   8.7439870e-01
   6.2299924e-02   4.8119189e-01   8.7439870e-01
   1.2493097e-02   4.8504725e-01   8.7439870e-01
  -3.7446161e-02   4.8376100e-01   8.7439870e-01
  -8.6988479e-02   4.7734675e-01   8.7439870e-01
  -1.3560870e-01   4.6587251e-01   8.7439870e-01
  -1.8279143e-01   4.4945991e-01   8.7439870e-01
  -2.2803653e-01   4.2828292e-01   8.7439870e-01
  -2.7086438e-01   4.0256602e-01   8.7439870e-01
  -3.1082101e-01   3.7258182e-01   8.7439870e-01
  -3.4748285e-01   3.3864817e-01   8.7439870e-01
  -3.8046129e-01   3.0112476e-01   8.7439870e-01
  -4.0940675e-01   2.6040935e-01   8.7439870e-01
  -4.3401239e-01   2.1693354e-01   8.7439870e-01
  -4.5401739e-01   1.7115818e-01   8.7439870e-01
  -4.6920970e-01   1.2356849e-01   8.7439870e-01
  -4.7942827e-01   7.4668957e-02   8.7439870e-01
  -4.8456477e-01   2.4977910e-02   8.7439870e-01
  -4.8456477e-01  -2.4977910e-02   8.7439870e-01
  -4.7942827e-01  -7.4668957e-02   8.7439870e-01
  -4.6920970e-01  -1.2356849e-01   8.7439870e-01
  -4.5401739e-01  -1.7115818e-01   8.7439870e-01
  -4.3401239e-01  -2.1693354e-01   8.7439870e-01
  -4.0940675e-01  -2.6040935e-01   8.7439870e-01
  -3.8046129e-01  -3.0112476e-01   8.7439870e-01
  -3.4748285e-01  -3.3864817e-01   8.7439870e-01
  -3.1082101e-01  -3.7258182e-01   8.7439870e-01
  -2.7086438e-01  -4.0256602e-01   8.7439870e-01
  -2.2803653e-01  -4.2828292e-01   8.7439870e-01
  -1.8279143e-01  -4.4945991e-01   8.7439870e-01
  -1.3560870e-01  -4.6587251e-01   8.7439870e-01
  -8.6988479e-02  -4.7734675e-01   8.7439870e-01
  -3.7446161e-02  -4.8376100e-01   8.7439870e-01
   1.2493097e-02  -4.8504725e-01   8.7439870e-01
   6.2299924e-02  -4.8119189e-01   8.7439870e-01
   1.1144636e-01  -4.7223577e-01   8.7439870e-01
   1.5941143e-01  -4.5827384e-01   8.7439870e-01
   2.0568670e-01  -4.3945409e-01   8.7439870e-01
   2.4978165e-01  -4.1597602e-01   8.7439870e-01
   2.9122884e-01  -3.8808849e-01   8.7439870e-01
   3.2958894e-01  -3.5608714e-01   8.7439870e-01
   3.6445531e-01  -3.2031117e-01   8.7439870e-01
   3.9545836e-01  -2.8113982e-01   8.7439870e-01
   4.2226946e-01  -2.3898832e-01   8.7439870e-01
   4.4460440e-01  -1.9430349e-01   8.7439870e-01
   4.6222642e-01  -1.4755898e-01   8.7439870e-01
   4.7494872e-01  -9.9250323e-02   8.7439870e-01
   4.8263645e-01  -4.9889582e-02   8.7439870e-01
   5.3965112e-01   0.0000000e+00   8.4188875e-01
   5.3625791e-01   6.0421755e-02   8.4188875e-01
   5.2612094e-01   1.2008367e-01   8.4188875e-01
   5.0936770e-01   1.7823547e-01   8.4188875e-01
   4.8620886e-01   2.3414585e-01   8.4188875e-01
   4.5693566e-01   2.8711171e-01   8.4188875e-01
   4.2191623e-01   3.3646697e-01   8.4188875e-01
   3.8159097e-01   3.8159097e-01   8.4188875e-01
   3.3646697e-01   4.2191623e-01   8.4188875e-01
   2.8711171e-01   4.5693566e-01   8.4188875e-01
   2.3414585e-01   4.8620886e-01   8.4188875e-01
   1.7823547e-01   5.0936770e-01   8.4188875e-01
   1.2008367e-01   5.2612094e-01   8.4188875e-01
   6.0421755e-02   5.3625791e-01   8.4188875e-01
   3.3043009e-17   5.3965112e-01   8.4188875e-01
  -6.0421755e-02   5.3625791e-01   8.4188875e-01
  -1.2008367e-01   5.2612094e-01   8.4188875e-01
  -1.7823547e-01   5.0936770e-01   8.4188875e-01
  -2.3414585e-01   4.8620886e-01   8.4188875e-01
  -2.8711171e-01   4.5693566e-01   8.4188875e-01
  -3.3646697e-01   4.2191623e-01   8.4188875e-01
