1242   1.1325498e-01
   6.1465914e-01   3.8408166e-01  -6.8896692e-01
   5.5522349e-01   4.6588782e-01  -6.8896692e-01
   4.8498104e-01   5.3862601e-01  -6.8896692e-01
   4.0529898e-01   6.0088045e-01  -6.8896692e-01
   3.1772825e-01   6.5143944e-01  -6.8896692e-01
   2.2397329e-01   6.8931890e-01  -6.8896692e-01
   1.2585895e-01   7.1378156e-01  -6.8896692e-01
   2.5294903e-02   7.2435126e-01  -6.8896692e-01
  -7.5761476e-02   7.2082230e-01  -6.8896692e-01
  -1.7534325e-01   7.0326334e-01  -6.8896692e-01
  -2.7151216e-01   6.7201617e-01  -6.8896692e-01
  -3.6239639e-01   6.2768897e-01  -6.8896692e-01
  -4.4622700e-01   5.7114451e-01  -6.8896692e-01
  -5.2137230e-01   5.0348338e-01  -6.8896692e-01
  -5.8636968e-01   4.2602251e-01  -6.8896692e-01
  -6.3995405e-01   3.4026960e-01  -6.8896692e-01
  -6.8108243e-01   2.4789373e-01  -6.8896692e-01
  -7.0895433e-01   1.5069289e-01  -6.8896692e-01
  -7.2302723e-01   5.0558989e-02  -6.8896692e-01
  -7.2302723e-01  -5.0558989e-02  -6.8896692e-01
  -7.0895433e-01  -1.5069289e-01  -6.8896692e-01
  -6.8108243e-01  -2.4789373e-01  -6.8896692e-01
  -6.3995405e-01  -3.4026960e-01  -6.8896692e-01
  -5.8636968e-01  -4.2602251e-01  -6.8896692e-01
  -5.2137230e-01  -5.0348338e-01  -6.8896692e-01
  -4.4622700e-01  -5.7114451e-01  -6.8896692e-01
  -3.6239639e-01  -6.2768897e-01  -6.8896692e-01
  -2.7151216e-01  -6.7201617e-01  -6.8896692e-01
  -1.7534325e-01  -7.0326334e-01  -6.8896692e-01
  -7.5761476e-02  -7.2082230e-01  -6.8896692e-01
   2.5294903e-02  -7.2435126e-01  -6.8896692e-01
   1.2585895e-01  -7.1378156e-01  -6.8896692e-01
   2.2397329e-01  -6.8931890e-01  -6.8896692e-01
   3.1772825e-01  -6.5143944e-01  -6.8896692e-01
   4.0529898e-01  -6.0088045e-01  -6.8896692e-01
   4.8498104e-01  -5.3862601e-01  -6.8896692e-01
   5.5522349e-01  -4.6588782e-01  -6.8896692e-01
   6.1465914e-01  -3.8408166e-01  -6.8896692e-01
   6.6213116e-01  -2.9479979e-01  -6.8896692e-01
   6.9671554e-01  -1.9977997e-01  -6.8896692e-01
   7.1773915e-01  -1.0087166e-01  -6.8896692e-01
   7.9077574e-01   0.0000000e+00  -6.1210598e-01
   7.8454023e-01   9.9110480e-02  -6.1210598e-01
   7.6593206e-01   1.9665793e-01  -6.1210598e-01
   7.3524469e-01   2.9110396e-01  -6.1210598e-01
   6.9296206e-01   3.8095912e-01  -6.1210598e-01
   6.3975101e-01   4.6480632e-01  -6.1210598e-01
   5.7645070e-01   5.4132324e-01  -6.1210598e-01
   5.0405943e-01   6.0930318e-01  -6.1210598e-01
   4.2371883e-01   6.6767404e-01  -6.1210598e-01
   3.3669593e-01   7.1551528e-01  -6.1210598e-01
   2.4436314e-01   7.5207242e-01  -6.1210598e-01
   1.4817660e-01   7.7676892e-01  -6.1210598e-01
   4.9653219e-02   7.8921532e-01  -6.1210598e-01
  -4.9653219e-02   7.8921532e-01  -6.1210598e-01
  -1.4817660e-01   7.7676892e-01  -6.1210598e-01
  -2.4436314e-01   7.5207242e-01  -6.1210598e-01
  -3.3669593e-01   7.1551528e-01  -6.1210598e-01
  -4.2371883e-01   6.6767404e-01  -6.1210598e-01
  -5.0405943e-01   6.0930318e-01  -6.1210598e-01
  -5.7645070e-01   5.4132324e-01  -6.1210598e-01
  -6.3975101e-01   4.6480632e-01  -6.1210598e-01
  -6.9296206e-01   3.8095912e-01  -6.1210598e-01
  -7.3524469e-01   2.9110396e-01  -6.1210598e-01
  -7.6593206e-01   1.9665793e-01  -6.1210598e-01
  -7.8454023e-01   9.9110480e-02  -6.1210598e-01
  -7.9077574e-01  -2.5433607e-16  -6.1210598e-01
  -7.8454023e-01  -9.9110480e-02  -6.1210598e-01
  -7.6593206e-01  -1.9665793e-01  -6.1210598e-01
  -7.3524469e-01  -2.9110396e-01  -6.1210598e-01
  -6.9296206e-01  -3.8095912e-01  -6.1210598e-01
  -6.3975101e-01  -4.6480632e-01  -6.1210598e-01
  -5.7645070e-01  -5.4132324e-01  -6.1210598e-01
  -5.0405943e-01  -6.0930318e-01  -6.1210598e-01
  -4.2371883e-01  -6.6767404e-01  -6.1210598e-01
  -3.3669593e-01  -7.1551528e-01  -6.1210598e-01
  -2.4436314e-01  -7.5207242e-01  -6.1210598e-01
  -1.4817660e-01  -7.7676892e-01  -6.1210598e-01
  -4.9653219e-02  -7.8921532e-01  -6.1210598e-01
   4.9653219e-02  -7.8921532e-01  -6.1210598e-01
   1.4817660e-01  -7.7676892e-01  -6.1210598e-01
   2.4436314e-01  -7.5207242e-01  -6.1210598e-01
   3.3669593e-01  -7.1551528e-01  -6.1210598e-01
   4.2371883e-01  -6.6767404e-01  -6.1210598e-01
   5.0405943e-01  -6.0930318e-01  -6.1210598e-01
   5.7645070e-01  -5.4132324e-01  -6.1210598e-01
   6.3975101e-01  -4.6480632e-01  -6.1210598e-01
   6.9296206e-01  -3.8095912e-01  -6.1210598e-01
   7.3524469e-01  -2.9110396e-01  -6.1210598e-01
   7.6593206e-01  -1.9665793e-01  -6.1210598e-01
   7.8454023e-01  -9.9110480e-02  -6.1210598e-01
   8.4864426e-01   0.0000000e+00  -5.2896401e-01
   8.4268770e-01   1.0037185e-01  -5.2896401e-01
   8.2490166e-01   1.9933469e-01  -5.2896401e-01
   7.9553581e-01   2.9549932e-01  -5.2896401e-01
   7.5500238e-01   3.8751578e-01  -5.2896401e-01
   7.0387037e-01   4.7409237e-01  -5.2896401e-01
   6.4285757e-01   5.5401374e-01  -5.2896401e-01
   5.7282045e-01   6.2615798e-01  -5.2896401e-01
   4.9474219e-01   6.8951232e-01  -5.2896401e-01
   4.0971883e-01   7.4318743e-01  -5.2896401e-01
   3.1894392e-01   7.8642981e-01  -5.2896401e-01
   2.2369173e-01   8.1863245e-01  -5.2896401e-01
   1.2529941e-01   8.3934328e-01  -5.2896401e-01
   2.5148153e-02   8.4827156e-01  -5.2896401e-01
  -7.5356127e-02   8.4529198e-01  -5.2896401e-01
  -1.7480257e-01   8.3044635e-01  -5.2896401e-01
  -2.7179517e-01   8.0394307e-01  -5.2896401e-01
  -3.6497236e-01   7.6615419e-01  -5.2896401e-01
  -4.5302614e-01   7.1761019e-01  -5.2896401e-01
  -5.3472043e-01   6.5899252e-01  -5.2896401e-01
  -6.0890841e-01   5.9112403e-01  -5.2896401e-01
  -6.7454866e-01   5.1495746e-01  -5.2896401e-01
  -7.3071972e-01   4.3156201e-01  -5.2896401e-01
  -7.7663307e-01   3.4210838e-01  -5.2896401e-01
  -8.1164420e-01   2.4785230e-01  -5.2896401e-01
  -8.3526163e-01   1.5011692e-01  -5.2896401e-01
  -8.4715381e-01   5.0274219e-02  -5.2896401e-01
  -8.4715381e-01  -5.0274219e-02  -5.2896401e-01
  -8.3526163e-01  -1.5011692e-01  -5.2896401e-01
  -8.1164420e-01  -2.4785230e-01  -5.2896401e-01
  -7.7663307e-01  -3.4210838e-01  -5.2896401e-01
  -7.3071972e-01  -4.3156201e-01  -5.2896401e-01
  -6.7454866e-01  -5.1495746e-01  -5.2896401e-01
  -6.0890841e-01  -5.9112403e-01  -5.2896401e-01
  -5.3472043e-01  -6.5899252e-01  -5.2896401e-01
  -4.5302614e-01  -7.1761019e-01  -5.2896401e-01
  -3.6497236e-01  -7.6615419e-01  -5.2896401e-01
  -2.7179517e-01  -8.0394307e-01  -5.2896401e-01
  -1.7480257e-01  -8.3044635e-01  -5.2896401e-01
  -7.5356127e-02  -8.4529198e-01  -5.2896401e-01
   2.5148153e-02  -8.4827156e-01  -5.2896401e-01
   1.2529941e-01  -8.3934328e-01  -5.2896401e-01
   2.2369173e-01  -8.1863245e-01  -5.2896401e-01
   3.1894392e-01  -7.8642981e-01  -5.2896401e-01
   4.0971883e-01  -7.4318743e-01  -5.2896401e-01
   4.9474219e-01  -6.8951232e-01  -5.2896401e-01
   5.7282045e-01  -6.2615798e-01  -5.2896401e-01
   6.4285757e-01  -5.5401374e-01  -5.2896401e-01
   7.0387037e-01  -4.7409237e-01  -5.2896401e-01
   7.5500238e-01  -3.8751578e-01  -5.2896401e-01
   7.9553581e-01  -2.9549932e-01  -5.2896401e-01
   8.2490166e-01  -1.9933469e-01  -5.2896401e-01
   8.4268770e-01  -1.0037185e-01  -5.2896401e-01
   8.9780454e-01   0.0000000e+00  -4.4039415e-01
   8.9215933e-01   1.0052221e-01  -4.4039415e-01
   8.7529471e-01   1.9978030e-01  -4.4039415e-01
   8.4742274e-01   2.9652604e-01  -4.4039415e-01
   8.0889394e-01   3.8954279e-01  -4.4039415e-01
   7.6019283e-01   4.7766081e-01  -4.4039415e-01
   7.0193185e-01   5.5977197e-01  -4.4039415e-01
   6.3484368e-01   6.3484368e-01  -4.4039415e-01
   5.5977197e-01   7.0193185e-01  -4.4039415e-01
   4.7766081e-01   7.6019283e-01  -4.4039415e-01
   3.8954279e-01   8.0889394e-01  -4.4039415e-01
   2.9652604e-01   8.4742274e-01  -4.4039415e-01
   1.9978030e-01   8.7529471e-01  -4.4039415e-01
   1.0052221e-01   8.9215933e-01  -4.4039415e-01
   5.4972857e-17   8.9780454e-01  -4.4039415e-01
  -1.0052221e-01   8.9215933e-01  -4.4039415e-01
  -1.9978030e-01   8.7529471e-01  -4.4039415e-01
  -2.9652604e-01   8.4742274e-01  -4.4039415e-01
  -3.8954279e-01   8.0889394e-01  -4.4039415e-01
  -4.7766081e-01   7.6019283e-01  -4.4039415e-01
  -5.5977197e-01   7.0193185e-01  -4.4039415e-01
  -6.3484368e-01   6.3484368e-01  -4.4039415e-01
  -7.0193185e-01   5.5977197e-01  -4.4039415e-01
  -7.6019283e-01   4.7766081e-01  -4.4039415e-01
  -8.0889394e-01   3.8954279e-01  -4.4039415e-01
  -8.4742274e-01   2.9652604e-01  -4.4039415e-01
  -8.7529471e-01   1.9978030e-01  -4.4039415e-01
  -8.9215933e-01   1.0052221e-01  -4.4039415e-01
  -8.9780454e-01   1.0994571e-16  -4.4039415e-01
  -8.9215933e-01  -1.0052221e-01  -4.4039415e-01
  -8.7529471e-01  -1.9978030e-01  -4.4039415e-01
  -8.4742274e-01  -2.9652604e-01  -4.4039415e-01
  -8.0889394e-01  -3.8954279e-01  -4.4039415e-01
  -7.6019283e-01  -4.7766081e-01  -4.4039415e-01
  -7.0193185e-01  -5.5977197e-01  -4.4039415e-01
  -6.3484368e-01  -6.3484368e-01  -4.4039415e-01
  -5.5977197e-01  -7.0193185e-01  -4.4039415e-01
  -4.7766081e-01  -7.6019283e-01  -4.4039415e-01
  -3.8954279e-01  -8.0889394e-01  -4.4039415e-01
  -2.9652604e-01  -8.4742274e-01  -4.4039415e-01
  -1.9978030e-01  -8.7529471e-01  -4.4039415e-01
  -1.0052221e-01  -8.9215933e-01  -4.4039415e-01
  -1.6491857e-16  -8.9780454e-01  -4.4039415e-01
   1.0052221e-01  -8.9215933e-01  -4.4039415e-01
   1.9978030e-01  -8.7529471e-01  -4.4039415e-01
   2.9652604e-01  -8.4742274e-01  -4.4039415e-01
   3.8954279e-01  -8.0889394e-01  -4.4039415e-01
   4.7766081e-01  -7.6019283e-01  -4.4039415e-01
   5.5977197e-01  -7.0193185e-01  -4.4039415e-01
   6.3484368e-01  -6.3484368e-01  -4.4039415e-01
   7.0193185e-01  -5.5977197e-01  -4.4039415e-01
   7.6019283e-01  -4.7766081e-01  -4.4039415e-01
   8.0889394e-01  -3.8954279e-01  -4.4039415e-01
   8.4742274e-01  -2.9652604e-01  -4.4039415e-01
   8.7529471e-01  -1.9978030e-01  -4.4039415e-01
   8.9215933e-01  -1.0052221e-01  -4.4039415e-01
   9.3775213e-01   0.0000000e+00  -3.4730525e-01
   9.3243958e-01   9.9676943e-02  -3.4730525e-01
   9.1656211e-01   1.9822451e-01  -3.4730525e-01
   8.9029963e-01   2.9452611e-01  -3.4730525e-01
   8.5394970e-01   3.8749061e-01  -3.4730525e-01
   8.0792418e-01   4.7606469e-01  -3.4730525e-01
   7.5274455e-01   5.5924476e-01  -3.4730525e-01
   6.8903603e-01   6.3608837e-01  -3.4730525e-01
   6.1752045e-01   7.0572484e-01  -3.4730525e-01
   5.3900812e-01   7.6736517e-01  -3.4730525e-01
   4.5438861e-01   8.2031095e-01  -3.4730525e-01
   3.6462070e-01   8.6396227e-01  -3.4730525e-01
   2.7072149e-01   8.9782456e-01  -3.4730525e-01
   1.7375490e-01   9.2151413e-01  -3.4730525e-01
   7.4819591e-02   9.3476258e-01  -3.4730525e-01
  -2.4963451e-02   9.3741980e-01  -3.4730525e-01
  -1.2446365e-01   9.2945568e-01  -3.4730525e-01
  -2.2255362e-01   9.1096045e-01  -3.4730525e-01
  -3.1812197e-01   8.8214368e-01  -3.4730525e-01
  -4.1008587e-01   8.4333187e-01  -3.4730525e-01
  -4.9740334e-01   7.9496477e-01  -3.4730525e-01
  -5.7908502e-01   7.3759040e-01  -3.4730525e-01
  -6.5420545e-01   6.7185884e-01  -3.4730525e-01
  -7.2191346e-01   5.9851484e-01  -3.4730525e-01
  -7.8144190e-01   5.1838944e-01  -3.4730525e-01
  -8.3211630e-01   4.3239048e-01  -3.4730525e-01
  -8.7336249e-01   3.4149236e-01  -3.4730525e-01
  -9.0471313e-01   2.4672499e-01  -3.4730525e-01
  -9.2581300e-01   1.4916213e-01  -3.4730525e-01
  -9.3642305e-01   4.9909208e-02  -3.4730525e-01
  -9.3642305e-01  -4.9909208e-02  -3.4730525e-01
  -9.2581300e-01  -1.4916213e-01  -3.4730525e-01
  -9.0471313e-01  -2.4672499e-01  -3.4730525e-01
  -8.7336249e-01  -3.4149236e-01  -3.4730525e-01
  -8.3211630e-01  -4.3239048e-01  -3.4730525e-01
  -7.8144190e-01  -5.1838944e-01  -3.4730525e-01
  -7.2191346e-01  -5.9851484e-01  -3.4730525e-01
  -6.5420545e-01  -6.7185884e-01  -3.4730525e-01
  -5.7908502e-01  -7.3759040e-01  -3.4730525e-01
  -4.9740334e-01  -7.9496477e-01  -3.4730525e-01
  -4.1008587e-01  -8.4333187e-01  -3.4730525e-01
  -3.1812197e-01  -8.8214368e-01  -3.4730525e-01
  -2.2255362e-01  -9.1096045e-01  -3.4730525e-01
  -1.2446365e-01  -9.2945568e-01  -3.4730525e-01
  -2.4963451e-02  -9.3741980e-01  -3.4730525e-01
   7.4819591e-02  -9.3476258e-01  -3.4730525e-01
   1.7375490e-01  -9.2151413e-01  -3.4730525e-01
   2.7072149e-01  -8.9782456e-01  -3.4730525e-01
   3.6462070e-01  -8.6396227e-01  -3.4730525e-01
   4.5438861e-01  -8.2031095e-01  -3.4730525e-01
   5.3900812e-01  -7.6736517e-01  -3.4730525e-01
   6.1752045e-01  -7.0572484e-01  -3.4730525e-01
   6.8903603e-01  -6.3608837e-01  -3.4730525e-01
   7.5274455e-01  -5.5924476e-01  -3.4730525e-01
   8.0792418e-01  -4.7606469e-01  -3.4730525e-01
   8.5394970e-01  -3.8749061e-01  -3.4730525e-01
   8.9029963e-01  -2.9452611e-01  -3.4730525e-01
   9.1656211e-01  -1.9822451e-01  -3.4730525e-01
   9.3243958e-01  -9.9676943e-02  -3.4730525e-01
   9.6807712e-01   0.0000000e+00  -2.5065253e-01
   9.6294619e-01   9.9538655e-02  -2.5065253e-01
   9.4760779e-01   1.9802217e-01  -2.5065253e-01
   9.2222451e-01   2.9440661e-01  -2.5065253e-01
   8.8706543e-01   3.8767026e-01  -2.5065253e-01
   8.4250323e-01   4.7682451e-01  -2.5065253e-01
   7.8901028e-01   5.6092431e-01  -2.5065253e-01
   7.2715364e-01   6.3907816e-01  -2.5065253e-01
   6.5758898e-01   7.1045763e-01  -2.5065253e-01
   5.8105371e-01   7.7430607e-01  -2.5065253e-01
   4.9835913e-01   8.2994668e-01  -2.5065253e-01
   4.1038182e-01   8.7678964e-01  -2.5065253e-01
   3.1805436e-01   9.1433841e-01  -2.5065253e-01
   2.2235545e-01   9.4219497e-01  -2.5065253e-01
   1.2429951e-01   9.6006403e-01  -2.5065253e-01
   2.4925966e-02   9.6775617e-01  -2.5065253e-01
  -7.4711799e-02   9.6518985e-01  -2.5065253e-01
  -1.7355760e-01   9.5239229e-01  -2.5065253e-01
  -2.7056365e-01   9.2949912e-01  -2.5065253e-01
  -3.6470165e-01   8.9675304e-01  -2.5065253e-01
  -4.5497373e-01   8.5450115e-01  -2.5065253e-01
  -5.4042297e-01   8.0319133e-01  -2.5065253e-01
  -6.2014360e-01   7.4336749e-01  -2.5065253e-01
  -6.9329055e-01   6.7566377e-01  -2.5065253e-01
  -7.5908844e-01   6.0079784e-01  -2.5065253e-01
  -8.1683981e-01   5.1956331e-01  -2.5065253e-01
  -8.6593248e-01   4.3282127e-01  -2.5065253e-01
  -9.0584604e-01   3.4149122e-01  -2.5065253e-01
  -9.3615741e-01   2.4654128e-01  -2.5065253e-01
  -9.5654528e-01   1.4897795e-01  -2.5065253e-01
  -9.6679354e-01   4.9835405e-02  -2.5065253e-01
  -9.6679354e-01  -4.9835405e-02  -2.5065253e-01
  -9.5654528e-01  -1.4897795e-01  -2.5065253e-01
  -9.3615741e-01  -2.4654128e-01  -2.5065253e-01
  -9.0584604e-01  -3.4149122e-01  -2.5065253e-01
  -8.6593248e-01  -4.3282127e-01  -2.5065253e-01
  -8.1683981e-01  -5.1956331e-01  -2.5065253e-01
  -7.5908844e-01  -6.0079784e-01  -2.5065253e-01
  -6.9329055e-01  -6.7566377e-01  -2.5065253e-01
  -6.2014360e-01  -7.4336749e-01  -2.5065253e-01
  -5.4042297e-01  -8.0319133e-01  -2.5065253e-01
  -4.5497373e-01  -8.5450115e-01  -2.5065253e-01
  -3.6470165e-01  -8.9675304e-01  -2.5065253e-01
  -2.7056365e-01  -9.2949912e-01  -2.5065253e-01
  -1.7355760e-01  -9.5239229e-01  -2.5065253e-01
  -7.4711799e-02  -9.6518985e-01  -2.5065253e-01
   2.4925966e-02  -9.6775617e-01  -2.5065253e-01
   1.2429951e-01  -9.6006403e-01  -2.5065253e-01
   2.2235545e-01  -9.4219497e-01  -2.5065253e-01
   3.1805436e-01  -9.1433841e-01  -2.5065253e-01
   4.1038182e-01  -8.7678964e-01  -2.5065253e-01
   4.9835913e-01  -8.2994668e-01  -2.5065253e-01
   5.8105371e-01  -7.7430607e-01  -2.5065253e-01
   6.5758898e-01  -7.1045763e-01  -2.5065253e-01
   7.2715364e-01  -6.3907816e-01  -2.5065253e-01
   7.8901028e-01  -5.6092431e-01  -2.5065253e-01
   8.4250323e-01  -4.7682451e-01  -2.5065253e-01
   8.8706543e-01  -3.8767026e-01  -2.5065253e-01
   9.2222451e-01  -2.9440661e-01  -2.5065253e-01
   9.4760779e-01  -1.9802217e-01  -2.5065253e-01
   9.6294619e-01  -9.9538655e-02  -2.5065253e-01
   9.8846832e-01   0.0000000e+00  -1.5142778e-01
   9.8339681e-01   1.0000168e-01  -1.5142778e-01
   9.6823432e-01   1.9897721e-01  -1.5142778e-01
   9.4313643e-01   2.9591096e-01  -1.5142778e-01
   9.0836069e-01   3.8980827e-01  -1.5142778e-01
   8.6426393e-01   4.7970562e-01  -1.5142778e-01
   8.1129866e-01   5.6468054e-01  -1.5142778e-01
   7.5000837e-01   6.4386107e-01  -1.5142778e-01
   6.8102198e-01   7.1643471e-01  -1.5142778e-01
   6.0504737e-01   7.8165677e-01  -1.5142778e-01
   5.2286417e-01   8.3885797e-01  -1.5142778e-01
   4.3531567e-01   8.8745135e-01  -1.5142778e-01
   3.4330024e-01   9.2693828e-01  -1.5142778e-01
   2.4776209e-01   9.5691357e-01  -1.5142778e-01
   1.4968156e-01   9.7706963e-01  -1.5142778e-01
   5.0065099e-02   9.8719963e-01  -1.5142778e-01
  -5.0065099e-02   9.8719963e-01  -1.5142778e-01
  -1.4968156e-01   9.7706963e-01  -1.5142778e-01
  -2.4776209e-01   9.5691357e-01  -1.5142778e-01
  -3.4330024e-01   9.2693828e-01  -1.5142778e-01
  -4.3531567e-01   8.8745135e-01  -1.5142778e-01
  -5.2286417e-01   8.3885797e-01  -1.5142778e-01
  -6.0504737e-01   7.8165677e-01  -1.5142778e-01
  -6.8102198e-01   7.1643471e-01  -1.5142778e-01
  -7.5000837e-01   6.4386107e-01  -1.5142778e-01
  -8.1129866e-01   5.6468054e-01  -1.5142778e-01
  -8.6426393e-01   4.7970562e-01  -1.5142778e-01
  -9.0836069e-01   3.8980827e-01  -1.5142778e-01
  -9.4313643e-01   2.9591096e-01  -1.5142778e-01
  -9.6823432e-01   1.9897721e-01  -1.5142778e-01
  -9.8339681e-01   1.0000168e-01  -1.5142778e-01
  -9.8846832e-01   1.2104846e-16  -1.5142778e-01
  -9.8339681e-01  -1.0000168e-01  -1.5142778e-01
  -9.6823432e-01  -1.9897721e-01  -1.5142778e-01
  -9.4313643e-01  -2.9591096e-01  -1.5142778e-01
  -9.0836069e-01  -3.8980827e-01  -1.5142778e-01
  -8.6426393e-01  -4.7970562e-01  -1.5142778e-01
  -8.1129866e-01  -5.6468054e-01  -1.5142778e-01
  -7.5000837e-01  -6.4386107e-01  -1.5142778e-01
  -6.8102198e-01  -7.1643471e-01  -1.5142778e-01
  -6.0504737e-01  -7.8165677e-01  -1.5142778e-01
  -5.2286417e-01  -8.3885797e-01  -1.5142778e-01
  -4.3531567e-01  -8.8745135e-01  -1.5142778e-01
  -3.4330024e-01  -9.2693828e-01  -1.5142778e-01
  -2.4776209e-01  -9.5691357e-01  -1.5142778e-01
  -1.4968156e-01  -9.7706963e-01  -1.5142778e-01
  -5.0065099e-02  -9.8719963e-01  -1.5142778e-01
   5.0065099e-02  -9.8719963e-01  -1.5142778e-01
   1.4968156e-01  -9.7706963e-01  -1.5142778e-01
   2.4776209e-01  -9.5691357e-01  -1.5142778e-01
   3.4330024e-01  -9.2693828e-01  -1.5142778e-01
   4.3531567e-01  -8.8745135e-01  -1.5142778e-01
   5.2286417e-01  -8.3885797e-01  -1.5142778e-01
   6.0504737e-01  -7.8165677e-01  -1.5142778e-01
   6.8102198e-01  -7.1643471e-01  -1.5142778e-01
   7.5000837e-01  -6.4386107e-01  -1.5142778e-01
   8.1129866e-01  -5.6468054e-01  -1.5142778e-01
   8.6426393e-01  -4.7970562e-01  -1.5142778e-01
   9.0836069e-01  -3.8980827e-01  -1.5142778e-01
   9.4313643e-01  -2.9591096e-01  -1.5142778e-01
   9.6823432e-01  -1.9897721e-01  -1.5142778e-01
   9.8339681e-01  -1.0000168e-01  -1.5142778e-01
   9.9871651e-01   0.0000000e+00  -5.0649169e-02
   9.9359242e-01   1.0103847e-01  -5.0649169e-02
   9.7827272e-01   2.0104015e-01  -5.0649169e-02
   9.5291463e-01   2.9897889e-01  -5.0649169e-02
   9.1777834e-01   3.9384970e-01  -5.0649169e-02
   8.7322440e-01   4.8467908e-01  -5.0649169e-02
   8.1971000e-01   5.7053500e-01  -5.0649169e-02
   7.5778426e-01   6.5053645e-01  -5.0649169e-02
   6.8808263e-01   7.2386252e-01  -5.0649169e-02
   6.1132035e-01   7.8976078e-01  -5.0649169e-02
   5.2828509e-01   8.4755503e-01  -5.0649169e-02
   4.3982891e-01   8.9665221e-01  -5.0649169e-02
   3.4685949e-01   9.3654853e-01  -5.0649169e-02
   2.5033082e-01   9.6683460e-01  -5.0649169e-02
   1.5123342e-01   9.8719963e-01  -5.0649169e-02
   5.0584161e-02   9.9743466e-01  -5.0649169e-02
  -5.0584161e-02   9.9743466e-01  -5.0649169e-02
  -1.5123342e-01   9.8719963e-01  -5.0649169e-02
  -2.5033082e-01   9.6683460e-01  -5.0649169e-02
  -3.4685949e-01   9.3654853e-01  -5.0649169e-02
  -4.3982891e-01   8.9665221e-01  -5.0649169e-02
  -5.2828509e-01   8.4755503e-01  -5.0649169e-02
  -6.1132035e-01   7.8976078e-01  -5.0649169e-02
  -6.8808263e-01   7.2386252e-01  -5.0649169e-02
  -7.5778426e-01   6.5053645e-01  -5.0649169e-02
  -8.1971000e-01   5.7053500e-01  -5.0649169e-02
  -8.7322440e-01   4.8467908e-01  -5.0649169e-02
  -9.1777834e-01   3.9384970e-01  -5.0649169e-02
  -9.5291463e-01   2.9897889e-01  -5.0649169e-02
  -9.7827272e-01   2.0104015e-01  -5.0649169e-02
  -9.9359242e-01   1.0103847e-01  -5.0649169e-02
  -9.9871651e-01   1.2230346e-16  -5.0649169e-02
  -9.9359242e-01  -1.0103847e-01  -5.0649169e-02
  -9.7827272e-01  -2.0104015e-01  -5.0649169e-02
  -9.5291463e-01  -2.9897889e-01  -5.0649169e-02
  -9.1777834e-01  -3.9384970e-01  -5.0649169e-02
  -8.7322440e-01  -4.8467908e-01  -5.0649169e-02
  -8.1971000e-01  -5.7053500e-01  -5.0649169e-02
  -7.5778426e-01  -6.5053645e-01  -5.0649169e-02
  -6.8808263e-01  -7.2386252e-01  -5.0649169e-02
  -6.1132035e-01  -7.8976078e-01  -5.0649169e-02
  -5.2828509e-01  -8.4755503e-01  -5.0649169e-02
  -4.3982891e-01  -8.9665221e-01  -5.0649169e-02
  -3.4685949e-01  -9.3654853e-01  -5.0649169e-02
  -2.5033082e-01  -9.6683460e-01  -5.0649169e-02
  -1.5123342e-01  -9.8719963e-01  -5.0649169e-02
  -5.0584161e-02  -9.9743466e-01  -5.0649169e-02
   5.0584161e-02  -9.9743466e-01  -5.0649169e-02
   1.5123342e-01  -9.8719963e-01  -5.0649169e-02
   2.5033082e-01  -9.6683460e-01  -5.0649169e-02
   3.4685949e-01  -9.3654853e-01  -5.0649169e-02
   4.3982891e-01  -8.9665221e-01  -5.0649169e-02
   5.2828509e-01  -8.4755503e-01  -5.0649169e-02
   6.1132035e-01  -7.8976078e-01  -5.0649169e-02
   6.8808263e-01  -7.2386252e-01  -5.0649169e-02
   7.5778426e-01  -6.5053645e-01  -5.0649169e-02
   8.1971000e-01  -5.7053500e-01  -5.0649169e-02
   8.7322440e-01  -4.8467908e-01  -5.0649169e-02
   9.1777834e-01  -3.9384970e-01  -5.0649169e-02
   9.5291463e-01  -2.9897889e-01  -5.0649169e-02
   9.7827272e-01  -2.0104015e-01  -5.0649169e-02
   9.9359242e-01  -1.0103847e-01  -5.0649169e-02
   9.9871651e-01   0.0000000e+00   5.0649169e-02
   9.9359242e-01   1.0103847e-01   5.0649169e-02
   9.7827272e-01   2.0104015e-01   5.0649169e-02
   9.5291463e-01   2.9897889e-01   5.0649169e-02
   9.1777834e-01   3.9384970e-01   5.0649169e-02
   8.7322440e-01   4.8467908e-01   5.0649169e-02
   8.1971000e-01   5.7053500e-01   5.0649169e-02
   7.5778426e-01   6.5053645e-01   5.0649169e-02
   6.8808263e-01   7.2386252e-01   5.0649169e-02
   6.1132035e-01   7.8976078e-01   5.0649169e-02
   5.2828509e-01   8.4755503e-01   5.0649169e-02
   4.3982891e-01   8.9665221e-01   5.0649169e-02
   3.4685949e-01   9.3654853e-01   5.0649169e-02
   2.5033082e-01   9.6683460e-01   5.0649169e-02
   1.5123342e-01   9.8719963e-01   5.0649169e-02
   5.0584161e-02   9.9743466e-01   5.0649169e-02
  -5.0584161e-02   9.9743466e-01   5.0649169e-02
  -1.5123342e-01   9.8719963e-01   5.0649169e-02
  -2.5033082e-01   9.6683460e-01   5.0649169e-02
  -3.4685949e-01   9.3654853e-01   5.0649169e-02
  -4.3982891e-01   8.9665221e-01   5.0649169e-02
  -5.2828509e-01   8.4755503e-01   5.0649169e-02
  -6.1132035e-01   7.8976078e-01   5.0649169e-02
