12772 0.01
9.76418e-3 -187.392e-3 198.295e-3
2.60399e-3 -180.254e-3 195.775e-3
1.31377e-3 -180.117e-3 197.221e-3
7.78597e-3 -187.053e-3 198.505e-3
24.5662e-3 -180.452e-3 182.97e-3
9.75977e-3 -187.98e-3 200.314e-3
8.25411e-3 -188.496e-3 202.187e-3
0.048901e-3 -178.757e-3 198.17e-3
0.478814e-3 -176.224e-3 197.446e-3
23.8902e-3 -180.952e-3 184.435e-3
25.1715e-3 -190.419e-3 146.021e-3
-17.5747e-3 -173.514e-3 190.403e-3
-19.3536e-3 -173.493e-3 190.29e-3
-16.5839e-3 -173.915e-3 191.612e-3
-15.4596e-3 -173.163e-3 190.091e-3
-16.0944e-3 -176.363e-3 201.055e-3
-22.8064e-3 -176.037e-3 200.553e-3
-28.6903e-3 -174.154e-3 200.734e-3
48.5935e-3 -173.874e-3 182.85e-3
47.0222e-3 -174.723e-3 184.12e-3
49.0529e-3 -174.288e-3 183.665e-3
3.36762e-3 -174.315e-3 189.134e-3
2.89814e-3 -174.733e-3 187.649e-3
26.3996e-3 -176.436e-3 186.289e-3
-4.23731e-3 -175.298e-3 178.54e-3
-2.69075e-3 -176.725e-3 178.465e-3
-1.68793e-3 -176.98e-3 179.472e-3
-14.1894e-3 -173.666e-3 186.187e-3
-15.5033e-3 -173.943e-3 187.224e-3
-14.5634e-3 -173.271e-3 191.67e-3
-16.2551e-3 -173.189e-3 189.48e-3
31.6926e-3 -180.72e-3 166.927e-3
31.3469e-3 -179.983e-3 170.028e-3
27.5198e-3 -181.377e-3 172.963e-3
30.3455e-3 -181.095e-3 168.531e-3
-4.64881e-3 -177.887e-3 173.724e-3
31.6216e-3 -181.239e-3 164.874e-3
-15.3224e-3 -173.701e-3 185.1e-3
-29.3012e-3 -176.686e-3 203.909e-3
-29.7312e-3 -175.107e-3 202.212e-3
-28.7267e-3 -174.89e-3 201.502e-3
-27.7128e-3 -174.468e-3 200.528e-3
-27.7462e-3 -175.163e-3 201.303e-3
-27.7768e-3 -175.818e-3 202.084e-3
-28.7585e-3 -175.562e-3 202.28e-3
-28.2961e-3 -176.296e-3 202.894e-3
-29.4041e-3 -176.014e-3 203.128e-3
-26.7401e-3 -174.795e-3 197.326e-3
-26.7952e-3 -176.075e-3 201.888e-3
-24.7977e-3 -175.601e-3 200.634e-3
-29.6994e-3 -174.435e-3 201.434e-3
-26.7659e-3 -175.438e-3 201.104e-3
-14.7537e-3 -173.516e-3 192.733e-3
-10.5673e-3 -175.717e-3 195.945e-3
-0.702255e-3 -177.442e-3 180.3e-3
-1.13341e-3 -176.48e-3 180.585e-3
-2.12249e-3 -176.103e-3 179.893e-3
0.3025e-3 -177.706e-3 181.453e-3
0.240736e-3 -178.4e-3 180.61e-3
1.19985e-3 -179.203e-3 181.237e-3
-0.179874e-3 -176.895e-3 180.989e-3
2.16107e-3 -180.049e-3 182.153e-3
3.16046e-3 -180.536e-3 183.86e-3
33.7523e-3 -174.246e-3 197.003e-3
-4.27118e-3 -175.401e-3 199.453e-3
44.5566e-3 -173.89e-3 182.95e-3
-27.5869e-3 -174.3e-3 197.098e-3
54.2292e-3 -174.505e-3 193.875e-3
55.2022e-3 -174.96e-3 193.958e-3
26.0276e-3 -174.358e-3 194.15e-3
25.6039e-3 -174.608e-3 191.033e-3
25.6348e-3 -174.478e-3 192.292e-3
25.7095e-3 -181.799e-3 177.113e-3
25.3352e-3 -177.55e-3 187.046e-3
24.85e-3 -177.628e-3 188.26e-3
4.06716e-3 -175.361e-3 192.034e-3
25.971e-3 -175.825e-3 188.07e-3
4.66309e-3 -177.936e-3 191.052e-3
-8.2585e-3 -175.94e-3 173.114e-3
-23.8697e-3 -175.743e-3 195.944e-3
43.5489e-3 -174.08e-3 183.387e-3
33.454e-3 -180.495e-3 163.982e-3
-7.85775e-3 -180.817e-3 154.048e-3
33.5232e-3 -180.002e-3 166.028e-3
32.9246e-3 -181.179e-3 162.084e-3
38.1989e-3 -178.935e-3 153.073e-3
36.9086e-3 -178.726e-3 144.983e-3
25.5515e-3 -175.161e-3 190.175e-3
-3.12417e-3 -175.869e-3 179.03e-3
-0.75952e-3 -178.073e-3 179.468e-3
-1.75113e-3 -177.659e-3 178.485e-3
27.3767e-3 -175.09e-3 196.661e-3
26.1638e-3 -174.855e-3 195.333e-3
-16.6921e-3 -173.723e-3 184.986e-3
33.207e-3 -174.329e-3 194.809e-3
-8.79186e-3 -175.048e-3 195.648e-3
3.0955e-3 -181.239e-3 182.866e-3
-15.5728e-3 -173.502e-3 191.431e-3
-15.7796e-3 -173.773e-3 192.386e-3
-4.65594e-3 -192.469e-3 149.018e-3
-16.1194e-3 -177.598e-3 155.238e-3
-22.2435e-3 -176.384e-3 196.325e-3
-21.8856e-3 -173.51e-3 192.623e-3
25.0351e-3 -176.536e-3 195.22e-3
52.453e-3 -174.183e-3 191.519e-3
51.4655e-3 -174.686e-3 191.356e-3
50.6355e-3 -174.866e-3 190.822e-3
-21.0229e-3 -173.666e-3 192.081e-3
-5.29678e-3 -175.603e-3 199.886e-3
45.5374e-3 -174.352e-3 183.503e-3
2.73748e-3 -198.945e-3 162.927e-3
2.12122e-3 -202.731e-3 157.349e-3
0.851721e-3 -200.228e-3 156.806e-3
-0.010401e-3 -199.684e-3 154.777e-3
-23.7967e-3 -181.922e-3 207.056e-3
-27.8029e-3 -177.769e-3 204.221e-3
5.21648e-3 -198.653e-3 147.926e-3
4.08801e-3 -197.297e-3 148.88e-3
5.43445e-3 -194.975e-3 149.655e-3
2.8991e-3 -202.118e-3 160.211e-3
-0.945005e-3 -197.878e-3 154.072e-3
-1.89674e-3 -196.934e-3 152.453e-3
-23.5078e-3 -174.663e-3 195.528e-3
-25.7668e-3 -174.815e-3 198.511e-3
-13.244e-3 -174.016e-3 195.593e-3
-14.2412e-3 -174.227e-3 195.659e-3
-12.3495e-3 -174.517e-3 195.824e-3
-13.6659e-3 -175.856e-3 196.281e-3
-10.6046e-3 -175.063e-3 198.283e-3
7.94332e-3 -188.236e-3 219.671e-3
-2.26695e-3 -176.384e-3 199.174e-3
-11.5276e-3 -177.843e-3 166.103e-3
-12.3816e-3 -176.494e-3 196.589e-3
51.6633e-3 -174.155e-3 189.105e-3
52.41e-3 -173.963e-3 188.211e-3
25.045e-3 -175.929e-3 192.834e-3
24.9925e-3 -176.099e-3 190.492e-3
27.0831e-3 -174.301e-3 188.452e-3
26.5943e-3 -174.357e-3 189.371e-3
27.0133e-3 -175.065e-3 187.413e-3
-19.5324e-3 -173.733e-3 186.453e-3
-18.8343e-3 -173.77e-3 187.367e-3
-18.337e-3 -173.316e-3 189.76e-3
-18.3577e-3 -173.858e-3 186.369e-3
3.72909e-3 -195.729e-3 167.587e-3
4.95887e-3 -192.888e-3 174.098e-3
-20.1815e-3 -177.013e-3 196.542e-3
-17.6807e-3 -173.917e-3 187.202e-3
-17.342e-3 -173.521e-3 188.06e-3
-18.4625e-3 -173.74e-3 190.871e-3
3.57163e-3 -197.602e-3 165.833e-3
27.4703e-3 -175.386e-3 186.134e-3
27.4178e-3 -175.942e-3 185.285e-3
38.6808e-3 -173.808e-3 190.547e-3
56.5792e-3 -177.667e-3 216.899e-3
35.1616e-3 -176.469e-3 200.201e-3
58.2385e-3 -176.718e-3 202.399e-3
59.3028e-3 -175.417e-3 200.915e-3
-16.534e-3 -173.942e-3 187.256e-3
-15.1876e-3 -173.788e-3 186.283e-3
44.5327e-3 -174.462e-3 183.797e-3
42.5542e-3 -173.97e-3 183.403e-3
-22.4952e-3 -176.919e-3 197.246e-3
3.65454e-3 -199.52e-3 164.779e-3
-21.4316e-3 -176.927e-3 196.641e-3
-25.0492e-3 -175.664e-3 197.118e-3
4.57913e-3 -200.216e-3 166.462e-3
3.69284e-3 -201.137e-3 163.375e-3
1.63407e-3 -199.33e-3 159.713e-3
3.83404e-3 -202.693e-3 162.064e-3
1.69305e-3 -197.795e-3 161.01e-3
-14.66e-3 -177.389e-3 163.347e-3
1.45432e-3 -182.02e-3 178.031e-3
45.0139e-3 -174.979e-3 184.65e-3
38.077e-3 -174.032e-3 185.557e-3
36.5978e-3 -174.071e-3 187.098e-3
36.0177e-3 -174.295e-3 189.009e-3
36.6031e-3 -174.265e-3 188.152e-3
37.58e-3 -174.513e-3 187.652e-3
37.7343e-3 -174.289e-3 186.581e-3
38.7996e-3 -174.653e-3 186.425e-3
39.0617e-3 -174.284e-3 185.521e-3
28.335e-3 -176.506e-3 182.599e-3
38.5592e-3 -174.805e-3 187.454e-3
37.3316e-3 -174.711e-3 188.683e-3
36.8507e-3 -174.648e-3 189.601e-3
39.6524e-3 -174.03e-3 184.518e-3
38.1642e-3 -173.402e-3 181.096e-3
41.5319e-3 -173.788e-3 183.286e-3
38.8636e-3 -174.572e-3 189.767e-3
29.4756e-3 -174.802e-3 183.909e-3
-13.3335e-3 -173.956e-3 118.426e-3
-17.1759e-3 -173.88e-3 186.335e-3
-1.23923e-3 -176.062e-3 198.52e-3
-22.8565e-3 -175.553e-3 195.829e-3
-16.1885e-3 -173.834e-3 185.922e-3
33.7123e-3 -174.541e-3 195.863e-3
34.4487e-3 -174.943e-3 196.674e-3
0.178403e-3 -179.067e-3 179.625e-3
-21.0184e-3 -173.874e-3 193.136e-3
-15.2781e-3 -183.38e-3 225.327e-3
-20.5756e-3 -180.472e-3 227.427e-3
-2.96014e-3 -187.022e-3 222.856e-3
-23.1086e-3 -181.542e-3 218.207e-3
-19.9053e-3 -181.781e-3 223.454e-3
-11.4515e-3 -184.772e-3 225.18e-3
-8.57747e-3 -175.008e-3 200.585e-3
-7.56987e-3 -174.677e-3 200.224e-3
43.031e-3 -174.55e-3 184.248e-3
-18.3719e-3 -177.683e-3 197.351e-3
-13.9018e-3 -176.766e-3 196.688e-3
34.1806e-3 -174.776e-3 194.892e-3
25.4989e-3 -175.717e-3 189.318e-3
24.8326e-3 -176.267e-3 191.529e-3
24.9014e-3 -177.087e-3 189.109e-3
26.369e-3 -175.01e-3 188.549e-3
35.3273e-3 -175.003e-3 194.82e-3
36.409e-3 -175.197e-3 195.116e-3
34.6589e-3 -175.333e-3 195.733e-3
37.2051e-3 -173.968e-3 179.283e-3
48.3179e-3 -175.321e-3 188.75e-3
-26.4848e-3 -179.536e-3 206.081e-3
24.4252e-3 -177.382e-3 191.677e-3
27.763e-3 -175.794e-3 197.425e-3
-11.6589e-3 -175.425e-3 195.984e-3
-12.6911e-3 -175.533e-3 196.162e-3
-9.67255e-3 -175.451e-3 196.389e-3
-10.8133e-3 -175.767e-3 197.475e-3
-11.3569e-3 -176.18e-3 196.647e-3
-12.9673e-3 -176.891e-3 197.344e-3
-13.5218e-3 -174.874e-3 196.142e-3
26.5254e-3 -175.454e-3 196.09e-3
29.5768e-3 -175.405e-3 198.103e-3
2.64118e-3 -196.789e-3 164.088e-3
-12.239e-3 -174.465e-3 118.664e-3
3.21571e-3 -183.325e-3 180.721e-3
-6.33936e-3 -175.21e-3 200.066e-3
-6.52755e-3 -178.819e-3 170.219e-3
4.15222e-3 -190.093e-3 174.482e-3
-21.2815e-3 -174.432e-3 195.577e-3
-26.7334e-3 -174.757e-3 200.327e-3
-16.3102e-3 -176.204e-3 200.09e-3
-25.2491e-3 -174.881e-3 199.705e-3
-8.43649e-3 -178.403e-3 168.754e-3
-0.820295e-3 -178.717e-3 178.487e-3
-18.9331e-3 -177.036e-3 196.627e-3
-7.55274e-3 -180.153e-3 144.163e-3
-0.529077e-3 -177.914e-3 198.446e-3
-3.35167e-3 -175.941e-3 199.272e-3
-1.09202e-3 -177.064e-3 198.733e-3
-1.41955e-3 -178.037e-3 199.122e-3
6.26772e-3 -188.235e-3 202.231e-3
-0.242525e-3 -179.682e-3 198.574e-3
-0.81001e-3 -178.835e-3 198.857e-3
-0.276207e-3 -176.642e-3 198.197e-3
-3.19288e-3 -176.893e-3 199.673e-3
-23.3811e-3 -176.145e-3 196.775e-3
-8.64185e-3 -178.96e-3 115.016e-3
-13.1916e-3 -175.093e-3 118.78e-3
-11.4705e-3 -175.201e-3 118.799e-3
-2.8739e-3 -185.891e-3 114.073e-3
23.8165e-3 -179.214e-3 192.613e-3
24.454e-3 -177.549e-3 193.96e-3
42.0374e-3 -174.463e-3 184.415e-3
41.0528e-3 -174.133e-3 184.153e-3
25.6198e-3 -175.269e-3 194.489e-3
25.0596e-3 -176.067e-3 194.203e-3
56.9003e-3 -175.705e-3 196.349e-3
40.5441e-3 -174.471e-3 185.031e-3
42.5144e-3 -175.04e-3 185.259e-3
41.5271e-3 -174.824e-3 185.29e-3
-1.1596e-3 -178.93e-3 176.93e-3
0.119669e-3 -179.683e-3 178.65e-3
1.57902e-3 -180.721e-3 180.131e-3
-24.2975e-3 -175.333e-3 199.367e-3
-22.2963e-3 -174.645e-3 195.689e-3
-24.8055e-3 -175.396e-3 198.408e-3
35.4291e-3 -175.518e-3 197.637e-3
-17.8068e-3 -177.15e-3 158.911e-3
-6.64838e-3 -180.228e-3 141.083e-3
36.1648e-3 -179.122e-3 134.774e-3
28.6758e-3 -176.026e-3 198.029e-3
-5.13175e-3 -176.994e-3 200.459e-3
0.552174e-3 -188.379e-3 218.326e-3
-4.15111e-3 -177.275e-3 200.23e-3
-5.93091e-3 -176.372e-3 200.421e-3
31.4476e-3 -174.36e-3 198.37e-3
52.1298e-3 -174.185e-3 187.239e-3
50.338e-3 -174.917e-3 188.058e-3
51.3033e-3 -174.57e-3 188.081e-3
2.98262e-3 -182.478e-3 181.207e-3
2.01039e-3 -181.68e-3 179.847e-3
1.14499e-3 -179.8e-3 180.41e-3
2.10403e-3 -180.677e-3 181.321e-3
3.03582e-3 -181.904e-3 182.029e-3
2.54261e-3 -181.569e-3 181.191e-3
1.0755e-3 -180.532e-3 179.271e-3
25.8197e-3 -180.656e-3 178.993e-3
24.17e-3 -182.895e-3 179.295e-3
3.78462e-3 -182.854e-3 182.769e-3
3.88441e-3 -181.736e-3 184.475e-3
29.4141e-3 -175.45e-3 182.897e-3
40.4825e-3 -175.618e-3 119.909e-3
-17.2216e-3 -176.992e-3 196.722e-3
-17.3773e-3 -174.138e-3 192.953e-3
-20.5751e-3 -177.516e-3 197.416e-3
-14.6092e-3 -175.122e-3 196.201e-3
-16.2558e-3 -174.124e-3 193.194e-3
26.2754e-3 -180.225e-3 79.7403e-3
49.5486e-3 -174.793e-3 185.293e-3
48.7876e-3 -174.714e-3 184.607e-3
29.4981e-3 -174.506e-3 197.632e-3
30.4146e-3 -174.743e-3 198.23e-3
48.5299e-3 -175.102e-3 185.558e-3
51.4364e-3 -179.34e-3 196.174e-3
47.7712e-3 -174.988e-3 184.867e-3
32.3647e-3 -178.453e-3 102.405e-3
-11.6058e-3 -175.371e-3 198.804e-3
-9.24699e-3 -175.741e-3 200.951e-3
-9.63671e-3 -175.177e-3 197.373e-3
-21.5646e-3 -175.34e-3 195.977e-3
-18.3401e-3 -174.05e-3 192.163e-3
28.2397e-3 -194.961e-3 153.987e-3
26.1442e-3 -198.404e-3 154.186e-3
27.1503e-3 -197.451e-3 151.906e-3
29.2623e-3 -193.259e-3 153.66e-3
21.0122e-3 -190.565e-3 149.78e-3
24.9955e-3 -199.68e-3 155.751e-3
25.7033e-3 -197.868e-3 156.608e-3
26.8601e-3 -196.151e-3 155.896e-3
43.1072e-3 -177.199e-3 161.688e-3
43.7431e-3 -177.008e-3 156.567e-3
-14.8646e-3 -176.131e-3 196.497e-3
38.4371e-3 -175.868e-3 116.079e-3
-4.26922e-3 -180.045e-3 170.094e-3
3.01768e-3 -185.277e-3 176.955e-3
2.92388e-3 -186.201e-3 175.168e-3
3.89285e-3 -187.167e-3 176.988e-3
1.51105e-3 -181.432e-3 178.997e-3
2.44674e-3 -182.568e-3 179.574e-3
2.39041e-3 -183.15e-3 178.609e-3
2.88457e-3 -183.471e-3 179.446e-3
2.07539e-3 -183.291e-3 176.504e-3
5.06535e-3 -191.74e-3 175.744e-3
3.78799e-3 -188.288e-3 175.33e-3
-4.56648e-3 -176.356e-3 199.913e-3
27.3594e-3 -176.546e-3 184.279e-3
4.89989e-3 -198.501e-3 167.583e-3
-8.20497e-3 -176.151e-3 117.293e-3
24.379e-3 -178.955e-3 195.113e-3
25.5227e-3 -179.075e-3 196.983e-3
25.9909e-3 -177.323e-3 196.88e-3
26.8307e-3 -176.951e-3 197.461e-3
26.0883e-3 -178.233e-3 197.338e-3
26.9281e-3 -177.861e-3 197.918e-3
25.4047e-3 -178.152e-3 196.541e-3
16.1444e-3 -188.791e-3 201.689e-3
25.2654e-3 -177.216e-3 196.118e-3
16.2745e-3 -190.018e-3 207.245e-3
28.8889e-3 -176.881e-3 198.571e-3
24.8628e-3 -179.508e-3 196.252e-3
24.1785e-3 -178.235e-3 190.4e-3
35.6277e-3 -175.81e-3 195.655e-3
59.3197e-3 -174.908e-3 199.909e-3
2.9088e-3 -193.592e-3 167.021e-3
5.80519e-3 -195.227e-3 174.219e-3
-19.1991e-3 -174.152e-3 192.81e-3
-20.8857e-3 -176.147e-3 196.18e-3
30.6934e-3 -175.642e-3 198.715e-3
42.7321e-3 -181.16e-3 235.128e-3
38.297e-3 -182.562e-3 234.753e-3
30.2409e-3 -184.24e-3 233.974e-3
34.2512e-3 -183.536e-3 234.376e-3
29.2147e-3 -185.853e-3 227.451e-3
31.4041e-3 -187.669e-3 221.302e-3
24.1082e-3 -188.375e-3 220.611e-3
41.2503e-3 -187.21e-3 215.718e-3
34.0905e-3 -189.322e-3 215.145e-3
33.4297e-3 -185.215e-3 227.86e-3
44.6706e-3 -181.772e-3 228.8e-3
56.8479e-3 -175.853e-3 197.851e-3
56.7215e-3 -176.171e-3 199.525e-3
54.1466e-3 -175.87e-3 194.431e-3
53.4034e-3 -175.248e-3 194.148e-3
-12.8491e-3 -176.428e-3 198.254e-3
-11.8454e-3 -176.223e-3 197.541e-3
25.6966e-3 -175.834e-3 195.5e-3
-25.8511e-3 -175.272e-3 197.585e-3
43.9963e-3 -175.619e-3 186.255e-3
40.0377e-3 -174.777e-3 185.914e-3
4.09299e-3 -185.144e-3 180.602e-3
3.11344e-3 -184.327e-3 178.754e-3
4.81504e-3 -188.723e-3 178.417e-3
3.995e-3 -186.125e-3 178.795e-3
-0.052137e-3 -181.774e-3 174.253e-3
22.9513e-3 -185.63e-3 177.507e-3
4.92408e-3 -187.545e-3 180.093e-3
4.70315e-3 -189.907e-3 176.599e-3
-20.1147e-3 -174.162e-3 193.581e-3
-16.2809e-3 -174.708e-3 195.992e-3
-16.5533e-3 -174.187e-3 194.7e-3
27.756e-3 -176.635e-3 197.969e-3
27.4573e-3 -178.659e-3 198.563e-3
26.5638e-3 -178.995e-3 198.029e-3
25.9747e-3 -179.821e-3 197.694e-3
18.8355e-3 -189.781e-3 206.564e-3
28.0435e-3 -177.552e-3 198.599e-3
29.2055e-3 -177.672e-3 199.209e-3
29.7921e-3 -176.262e-3 198.643e-3
21.9539e-3 -190.68e-3 172.465e-3
-18.0502e-3 -174.358e-3 194.755e-3
-17.2377e-3 -174.301e-3 193.97e-3
-13.884e-3 -176.848e-3 198.024e-3
-15.6783e-3 -175.521e-3 196.305e-3
-19.057e-3 -174.33e-3 194.287e-3
-2.90112e-3 -181.536e-3 169.918e-3
22.1987e-3 -188.717e-3 175.076e-3
21.0757e-3 -190.821e-3 176.314e-3
-19.5255e-3 -177.623e-3 197.347e-3
4.93888e-3 -193.728e-3 171.82e-3
-17.9699e-3 -183.212e-3 205.279e-3
-19.9246e-3 -177.288e-3 198.229e-3
26.4511e-3 -175.894e-3 187.136e-3
25.7364e-3 -176.716e-3 187.635e-3
26.3452e-3 -177.02e-3 185.437e-3
37.1223e-3 -175.9e-3 195.487e-3
4.66823e-3 -184.657e-3 182.949e-3
5.03493e-3 -186.381e-3 181.928e-3
-12.3562e-3 -175.768e-3 119.003e-3
39.7893e-3 -174.984e-3 186.979e-3
38.5648e-3 -175.032e-3 188.657e-3
39.3762e-3 -175.228e-3 187.971e-3
50.4264e-3 -184.636e-3 209.963e-3
52.9321e-3 -180.265e-3 217.715e-3
25.785e-3 -177.861e-3 185.317e-3
25.4983e-3 -179.153e-3 183.455e-3
28.3926e-3 -175.914e-3 183.6e-3
22.7125e-3 -186.394e-3 226.78e-3
21.7725e-3 -188.146e-3 177.151e-3
5.69392e-3 -190.707e-3 179.025e-3
-17.276e-3 -177.652e-3 197.48e-3
39.2858e-3 -178.506e-3 160.236e-3
41.374e-3 -177.085e-3 165.738e-3
46.0196e-3 -174.854e-3 184.359e-3
-11.4178e-3 -176.382e-3 119.286e-3
-9.56597e-3 -176.358e-3 119.08e-3
5.92399e-3 -193.939e-3 176.027e-3
-8.60027e-3 -186.484e-3 221.971e-3
-7.24621e-3 -175.687e-3 200.515e-3
-3.5048e-3 -192.754e-3 146.12e-3
-4.88224e-3 -190.399e-3 149.243e-3
-13.3804e-3 -178.407e-3 151.97e-3
-7.30448e-3 -181.011e-3 133.195e-3
46.7596e-3 -175.157e-3 184.992e-3
45.7547e-3 -175.267e-3 185.277e-3
46.5035e-3 -175.525e-3 185.961e-3
44.7498e-3 -175.379e-3 185.562e-3
43.5052e-3 -175.244e-3 185.384e-3
-23.7943e-3 -175.919e-3 198.583e-3
-23.3019e-3 -175.732e-3 199.705e-3
19.2821e-3 -192.393e-3 110.082e-3
18.9869e-3 -183.347e-3 81.1608e-3
-19.6355e-3 -176.206e-3 196.238e-3
-15.4068e-3 -176.859e-3 196.968e-3
-16.0911e-3 -177.47e-3 197.37e-3
30.9789e-3 -176.546e-3 199.194e-3
27.5326e-3 -189.935e-3 112.619e-3
32.1702e-3 -176.012e-3 199.342e-3
48.6256e-3 -179.956e-3 229.568e-3
-18.1507e-3 -176.283e-3 196.453e-3
-17.9264e-3 -177.42e-3 198.36e-3
5.82141e-3 -189.341e-3 181.027e-3
20.827e-3 -187.497e-3 181.08e-3
23.0524e-3 -184.652e-3 179.506e-3
-16.9187e-3 -177.346e-3 198.377e-3
36.3426e-3 -176.476e-3 196.256e-3
-7.16794e-3 -176.661e-3 200.768e-3
-19.5555e-3 -174.879e-3 195.686e-3
-18.5865e-3 -174.637e-3 195.61e-3
-18.8895e-3 -175.576e-3 195.981e-3
-20.5602e-3 -175.171e-3 196.055e-3
-22.8438e-3 -176.155e-3 198.877e-3
12.9033e-3 -179.557e-3 257.638e-3
-16.8592e-3 -175.469e-3 196.288e-3
-14.8871e-3 -176.969e-3 198.451e-3
-16.3852e-3 -176.407e-3 196.595e-3
-13.6075e-3 -175.803e-3 199.409e-3
41.7587e-3 -175.3e-3 186.176e-3
29.4467e-3 -183.366e-3 105.843e-3
-9.66282e-3 -177.387e-3 114.422e-3
-12.6133e-3 -175.622e-3 198.866e-3
25.4171e-3 -197.009e-3 158.633e-3
26.5149e-3 -195.141e-3 157.973e-3
24.2283e-3 -197.984e-3 160.614e-3
23.4124e-3 -199.886e-3 160.481e-3
24.5196e-3 -198.849e-3 158.58e-3
23.9501e-3 -200.631e-3 157.776e-3
22.5371e-3 -203.216e-3 158.362e-3
19.3169e-3 -194.118e-3 149.858e-3
23.3043e-3 -198.454e-3 162.459e-3
24.7318e-3 -195.885e-3 161.682e-3
19.7073e-3 -192.159e-3 150.037e-3
49.4796e-3 -175.092e-3 186.363e-3
22.8276e-3 -201.661e-3 159.686e-3
30.7611e-3 -190.391e-3 151.096e-3
30.2842e-3 -191.328e-3 153.173e-3
33.1861e-3 -175.899e-3 199.675e-3
-8.19567e-3 -176.07e-3 200.827e-3
-14.5745e-3 -177.227e-3 197.388e-3
40.7711e-3 -175.165e-3 186.498e-3
50.4447e-3 -174.85e-3 186.773e-3
-11.4673e-3 -179.479e-3 155.463e-3
38.5894e-3 -176.361e-3 119.717e-3
37.5471e-3 -176.74e-3 196.004e-3
38.1643e-3 -175.222e-3 195.135e-3
49.3267e-3 -175.156e-3 188.474e-3
0.155293e-3 -178.327e-3 257.837e-3
-0.062004e-3 -180.265e-3 253.327e-3
-20.9032e-3 -176.989e-3 198.43e-3
-17.8098e-3 -175.103e-3 196.07e-3
-15.6435e-3 -176.593e-3 199.325e-3
40.344e-3 -174.902e-3 189.716e-3
39.5612e-3 -175.234e-3 189.09e-3
40.3388e-3 -175.517e-3 188.499e-3
40.5242e-3 -175.41e-3 187.52e-3
41.3049e-3 -175.415e-3 189.332e-3
41.1262e-3 -175.094e-3 192.056e-3
56.3324e-3 -176.413e-3 197.036e-3
35.3885e-3 -175.867e-3 196.664e-3
40.1431e-3 -175.129e-3 193.29e-3
-11.0904e-3 -175.705e-3 201.274e-3
-20.1512e-3 -176.548e-3 200.57e-3
-21.8195e-3 -176.257e-3 200.515e-3
-22.1114e-3 -176.724e-3 198.351e-3
-20.5909e-3 -176.491e-3 199.402e-3
12.5853e-3 -188.778e-3 217.86e-3
-4.96683e-3 -187.999e-3 218.549e-3
27.2505e-3 -177.64e-3 182.292e-3
-28.3302e-3 -176.999e-3 203.661e-3
-17.6474e-3 -176.863e-3 199.176e-3
-5.91559e-3 -183.411e-3 130.169e-3
-5.75497e-3 -181.599e-3 137.378e-3
-17.1002e-3 -176.59e-3 201.118e-3
-3.40886e-3 -178.157e-3 200.218e-3
-1.7341e-3 -178.944e-3 199.494e-3
-4.75278e-3 -177.979e-3 200.615e-3
-2.21695e-3 -177.353e-3 199.462e-3
24.2765e-3 -178.771e-3 188.547e-3
24.7782e-3 -178.421e-3 187.223e-3
25.2824e-3 -178.111e-3 186.198e-3
30.085e-3 -177.187e-3 199.287e-3
27.1199e-3 -179.81e-3 198.652e-3
25.0699e-3 -180.189e-3 182.096e-3
25.918e-3 -179.686e-3 180.858e-3
25.6303e-3 -179.383e-3 182.358e-3
24.5072e-3 -181.068e-3 181.976e-3
-2.78068e-3 -195.119e-3 152.344e-3
-1.73668e-3 -197.671e-3 150.568e-3
0.269817e-3 -200.747e-3 152.903e-3
-3.52621e-3 -193.21e-3 152.114e-3
39.4561e-3 -177.787e-3 120.84e-3
37.6665e-3 -176.78e-3 114.909e-3
36.9916e-3 -177.635e-3 114.76e-3
37.1687e-3 -177.573e-3 115.765e-3
39.0985e-3 -177.173e-3 120.016e-3
-18.6453e-3 -176.94e-3 199.113e-3
40.4976e-3 -183.254e-3 228.902e-3
-10.1325e-3 -176.193e-3 201.238e-3
-21.5822e-3 -176.437e-3 199.205e-3
-21.0909e-3 -176.727e-3 201.056e-3
-18.6e-3 -176.608e-3 200.416e-3
-19.6204e-3 -176.762e-3 199.248e-3
45.5392e-3 -175.715e-3 188.866e-3
36.3918e-3 -176.268e-3 198.263e-3
38.6173e-3 -176.06e-3 195.618e-3
-6.28575e-3 -177.789e-3 118.773e-3
37.0871e-3 -176.806e-3 116.924e-3
40.182e-3 -176.969e-3 120.991e-3
56.0856e-3 -176.688e-3 198.347e-3
52.5844e-3 -176.047e-3 194.689e-3
38.56e-3 -177.027e-3 196.077e-3
-10.1985e-3 -177.242e-3 201.517e-3
25.2161e-3 -178.789e-3 185.031e-3
-0.799239e-3 -181.519e-3 199.402e-3
43.2921e-3 -175.629e-3 189.148e-3
44.2849e-3 -175.727e-3 188.983e-3
49.5553e-3 -175.237e-3 187.393e-3
39.6095e-3 -178.643e-3 196.945e-3
-8.9504e-3 -176.731e-3 201.18e-3
58.1106e-3 -175.906e-3 200.442e-3
36.3543e-3 -176.572e-3 197.299e-3
45.3282e-3 -185.277e-3 216.409e-3
42.2069e-3 -184.105e-3 222.8e-3
46.0997e-3 -182.3e-3 223.195e-3
49.7002e-3 -180.546e-3 222.702e-3
17.1558e-3 -179.181e-3 258.235e-3
22.033e-3 -178.452e-3 258.857e-3
51.736e-3 -178.442e-3 195.643e-3
-2.01426e-3 -179.865e-3 199.905e-3
